"disease","state","year","weeks_reporting","count","population","raw_rate","rate"
"Measles","Louisiana",1973,46,90,3814642,2.35933018091868,2.66706890016894
"Measles","Louisiana",1974,48,14,3879216,0.360897665920124,0.390972471413468
"Measles","Louisiana",1975,22,3,3944284,0.076059431825903,0.179776838861225
"Measles","Louisiana",1976,48,314,4007924,7.83447989532736,8.48735321993797
"Measles","Louisiana",1977,47,91,4068096,2.2369186961173,2.47488877017233
"Measles","Louisiana",1978,47,878,4122648,21.2969916422649,23.5626290510165
"Measles","Louisiana",1979,47,260,4169345,6.2359915046608,6.89939485622046
"Measles","Louisiana",1980,43,19,4205900,0.451746356308995,0.546297919257389
"Measles","Louisiana",1981,20,4,4230701,0.0945469793303757,0.245822146258977
"Measles","Louisiana",1982,28,15,4244915,0.353363966062925,0.656247365545432
"Measles","Louisiana",1983,6,4,4250495,0.0941066863977019,0.815591282113416
"Measles","Louisiana",1984,18,8,4249466,0.188258948300798,0.543859183980084
"Measles","Louisiana",1985,39,42,4243892,0.989657606743998,1.31954347565866
"Measles","Louisiana",1986,28,4,4235843,0.0944322062928206,0.175374097400952
"Measles","Louisiana",1989,41,118,4217411,2.79792507773134,3.54858790346414
"Measles","Louisiana",1990,29,0,4219973,0,0
"Measles","Louisiana",1993,43,1,4267874,0.0234308697960624,0.0283350053347731
"Measles","Louisiana",1994,1,1,4293841,0.0232891716297832,1.21103692474873
"Measles","Louisiana",1995,31,18,4322823,0.416394564385356,0.69846830154963
"Measles","Louisiana",1998,16,1,4415467,0.0226476610514811,0.0736048984173135
"Measles","Maine",1928,51,3204,790087,405.524961175162,413.476431002126
"Measles","Maine",1929,52,5732,793645,722.237272332088,722.237272332088
"Measles","Maine",1930,48,1591,797423,199.517696379462,216.144171077751
"Measles","Maine",1931,52,3505,801432,437.342157538007,437.342157538007
"Measles","Maine",1932,44,8853,805670,1098.83699281343,1298.62553696133
"Measles","Maine",1933,41,110,810133,13.5780174366431,17.2209001635474
"Measles","Maine",1934,47,647,814814,79.4046248591703,87.8519253761033
"Measles","Maine",1935,50,7171,819710,874.821583242854,909.814446572568
"Measles","Maine",1936,48,7492,824815,908.324897098137,984.018638522982
"Measles","Maine",1937,46,1131,830125,136.244541484716,154.015568634897
"Measles","Maine",1938,52,4300,835633,514.579965128232,514.579965128232
"Measles","Maine",1939,50,2298,841335,273.137335306388,284.062828718644
"Measles","Maine",1940,48,7116,847226,839.917566269213,909.910696791647
"Measles","Maine",1941,48,4752,853299,556.897406419086,603.305523620677
"Measles","Maine",1942,50,4537,859541,527.839858715291,548.953453063903
"Measles","Maine",1943,47,2404,865938,277.618028080532,307.151860855057
"Measles","Maine",1944,47,4896,872476,561.161567768053,620.859606892314
"Measles","Maine",1945,46,492,879139,55.9638464452151,63.2634785902432
"Measles","Maine",1946,52,4810,885912,542.9433171692,542.9433171692
"Measles","Maine",1947,46,4311,892779,482.874261155336,545.857860436467
"Measles","Maine",1948,44,2942,899723,326.989528999481,386.44217063575
"Measles","Maine",1949,52,10013,906727,1104.30151523005,1104.30151523005
"Measles","Maine",1950,46,973,913774,106.481471348495,120.37035891569
"Measles","Maine",1951,49,1768,920833,192.000069502288,203.755175798346
"Measles","Maine",1952,48,9043,927822,974.648154495151,1055.86883403641
"Measles","Maine",1953,49,1658,934647,177.393176247289,188.253982956307
"Measles","Maine",1954,52,5810,941208,617.291820724006,617.291820724006
"Measles","Maine",1955,44,6636,947405,700.439621914598,827.792280444525
"Measles","Maine",1956,50,1082,953134,113.520239546591,118.061049128454
"Measles","Maine",1957,51,4516,958291,471.255599812583,480.495905691261
"Measles","Maine",1958,51,4367,962769,453.58751683945,462.481389718654
"Measles","Maine",1959,47,2588,966463,267.78055652415,296.267849771401
"Measles","Maine",1960,52,4027,969265,415.469453658184,415.469453658184
"Measles","Maine",1961,49,2777,971137,285.953475153351,303.460830774985
"Measles","Maine",1962,52,7137,972305,734.028931250996,734.028931250996
"Measles","Maine",1963,46,482,973064,49.5342546841729,55.9952444255867
"Measles","Maine",1964,50,3713,973709,381.325426795891,396.578443867726
"Measles","Maine",1965,52,2949,974540,302.604305621114,302.604305621114
"Measles","Maine",1966,51,297,975855,30.4348494397221,31.0316111934421
"Measles","Maine",1967,51,247,977954,25.2568116700786,25.7520432714526
"Measles","Maine",1968,50,35,981143,3.56726797215085,3.70995869103688
"Measles","Maine",1969,47,8,985733,0.811578794663464,0.897916964308513
"Measles","Maine",1970,42,421,992048,42.4374627034176,52.5416204899456
"Measles","Maine",1971,49,1244,1000325,124.359583135481,131.973435164184
"Measles","Maine",1972,48,219,1010417,21.6742196538657,23.4804046250212
"Measles","Maine",1973,49,57,1022074,5.57689560638466,5.91833819453066
"Measles","Maine",1974,49,37,1035044,3.57472725797164,3.79358811050052
"Measles","Maine",1975,47,16,1049062,1.52517201080584,1.68742435238093
"Measles","Maine",1976,44,10,1063853,0.939979489647536,1.11088485140163
"Measles","Maine",1977,45,177,1079126,16.4021624907564,18.9536099893185
"Measles","Maine",1978,52,1322,1094572,120.777801734377,120.777801734377
"Measles","Maine",1979,42,21,1109865,1.89212201483964,2.34262725646813
"Measles","Maine",1980,41,48,1124660,4.26795653797592,5.41301804816458
"Measles","Maine",1981,36,5,1138659,0.439113026814876,0.634274372065932
"Measles","Maine",1986,23,15,1196067,1.25411034666118,2.8353799141905
"Measles","Maine",1987,38,3,1205137,0.248934353521633,0.340647010082234
"Measles","Maine",1988,27,8,1213451,0.659276723988031,1.26971813508806
"Measles","Maine",1990,33,4,1227928,0.325751998488511,0.513306179436441
"Measles","Maine",1991,21,7,1234159,0.567187858290544,1.40446517290992
"Measles","Maine",1992,8,3,1239809,0.241972755480885,1.57282291062575
"Measles","Maine",1993,19,2,1244963,0.160647344539557,0.439666416634576
"Measles","Maine",1994,31,3,1249713,0.240055116654784,0.402673098904799
"Measles","Maine",1996,1,0,1258363,0,0
"Measles","Maine",1997,21,4,1262452,0.316843729504171,0.7845654254389
"Measles","Maryland",1928,52,17539,1598519,1097.20309861816,1097.20309861816
"Measles","Maryland",1929,52,2043,1615468,126.464900573704,126.464900573704
"Measles","Maryland",1930,50,1209,1631526,74.1024047425539,77.066500932256
"Measles","Maryland",1931,51,20959,1646632,1272.84056182559,1297.7982199006
"Measles","Maryland",1932,51,1093,1661162,65.7973153732147,67.0874588119051
"Measles","Maryland",1933,52,697,1675618,41.5965930182178,41.5965930182178
"Measles","Maryland",1934,52,26948,1690521,1594.06478831082,1594.06478831082
"Measles","Maryland",1935,52,2302,1706409,134.903179718344,134.903179718344
"Measles","Maryland",1936,50,7073,1723842,410.304424651447,426.716601637505
"Measles","Maryland",1937,50,12246,1743406,702.418140123414,730.51486572835
"Measles","Maryland",1938,52,2813,1765716,159.312143062644,159.312143062644
"Measles","Maryland",1939,51,15295,1791427,853.788627725272,870.529581210081
"Measles","Maryland",1940,48,4305,1821244,236.376894035066,256.074968537988
"Measles","Maryland",1941,48,7352,1855760,396.171918782601,429.186245347818
"Measles","Maryland",1942,50,10695,1894917,564.404667856165,586.980854570411
"Measles","Maryland",1943,47,4112,1938485,212.124416748131,234.690844061762
"Measles","Maryland",1944,47,13001,1986222,654.559258733414,724.193222428459
"Measles","Maryland",1945,49,1833,2037865,89.9470769653534,95.4540408611914
"Measles","Maryland",1946,52,10815,2093123,516.692043420286,516.692043420286
"Measles","Maryland",1947,49,1145,2151667,53.2145541108359,56.4725880359891
"Measles","Maryland",1948,44,9888,2213121,446.789850170867,528.024368383752
"Measles","Maryland",1949,52,17240,2277061,757.116300353833,757.116300353833
"Measles","Maryland",1950,49,1454,2343001,62.057165148457,65.8565834228524
"Measles","Maryland",1951,49,6568,2410508,272.473686044601,289.155748455495
"Measles","Maryland",1952,49,8706,2479560,351.110680927261,372.60725322893
"Measles","Maryland",1953,49,2040,2550252,79.992094898857,84.8895700967463
"Measles","Maryland",1954,52,11648,2622684,444.125178633797,444.125178633797
"Measles","Maryland",1955,49,2290,2696968,84.9101657861717,90.108747364917
"Measles","Maryland",1956,50,8736,2773223,315.012532349544,327.613033643526
"Measles","Maryland",1957,51,2289,2851578,80.2713444976781,81.8452924290052
"Measles","Maryland",1958,51,6287,2932172,214.414434078219,218.618638667988
"Measles","Maryland",1959,48,2333,3015155,77.3757899676799,83.8237724649866
"Measles","Maryland",1960,52,3251,3100689,104.847664502954,104.847664502954
"Measles","Maryland",1961,51,4137,3188774,129.73638144315,132.280232059683
"Measles","Maryland",1962,51,3154,3278690,96.1969567113695,98.0831715488473
"Measles","Maryland",1963,47,2034,3369444,60.3660425874417,66.7879620116377
"Measles","Maryland",1964,47,3125,3459934,90.3196419353664,99.928114481682
"Measles","Maryland",1965,52,1279,3548947,36.0388588502449,36.0388588502449
"Measles","Maryland",1966,51,2133,3635161,58.6769059197103,59.8274334867634
"Measles","Maryland",1967,51,182,3717154,4.89621898904377,4.99222328294659
"Measles","Maryland",1968,52,104,3793418,2.74159082916778,2.74159082916778
"Measles","Maryland",1969,47,99,3862374,2.56319041087166,2.83587024181545
"Measles","Maryland",1970,51,1392,3922399,35.4884854906398,36.184338147319
"Measles","Maryland",1971,50,556,3972358,13.9967243637155,14.5565933382641
"Measles","Maryland",1972,48,13,4013186,0.323932157642332,0.350926504112526
"Measles","Maryland",1973,33,14,4046451,0.345982195261972,0.545184065261289
"Measles","Maryland",1974,44,24,4073834,0.589125624657264,0.696239374594948
"Measles","Maryland",1975,31,64,4097099,1.56208087722557,2.6202646972816
"Measles","Maryland",1976,49,829,4118069,20.1307943116058,21.3632919225204
"Measles","Maryland",1977,44,355,4138611,8.57775712672682,10.1373493315862
"Measles","Maryland",1978,45,51,4160635,1.22577443106641,1.41645045367674
"Measles","Maryland",1979,51,17,4186089,0.406106989125171,0.414069871264881
"Measles","Maryland",1980,47,85,4216975,2.01566288631068,2.23009510825863
"Measles","Maryland",1981,37,5,4254868,0.117512458670868,0.165152644618518
"Measles","Maryland",1982,42,5,4299395,0.116295432264307,0.143984820898666
"Measles","Maryland",1983,32,8,4349677,0.183921702691947,0.298872766874414
"Measles","Maryland",1984,32,13,4404814,0.295131644605198,0.479588922483447
"Measles","Maryland",1985,39,115,4463868,2.57624105372292,3.43498807163055
"Measles","Maryland",1986,42,35,4525856,0.773334370337899,0.957461601370732
"Measles","Maryland",1987,29,11,4589739,0.239665044134318,0.429744217068432
"Measles","Maryland",1988,37,15,4654421,0.322274242059324,0.452925961813104
"Measles","Maryland",1989,49,120,4718739,2.54305228579076,2.69874936451264
"Measles","Maryland",1990,46,206,4781468,4.3083002960597,4.87025250858923
"Measles","Maryland",1991,40,179,4841580,3.69714018977276,4.80628224670459
"Measles","Maryland",1992,41,11,4899046,0.224533511218307,0.284774209350047
"Measles","Maryland",1993,1,1,4954109,0.0201852643936579,1.04963374847021
"Measles","Maryland",1994,32,5,5007032,0.0998595575183062,0.162271780967248
"Measles","Maryland",1995,22,0,5058096,0,0
"Measles","Maryland",1996,44,4,5107599,0.0783146836703508,0.09255371706496
"Measles","Maryland",1997,37,26,5155854,0.504281153034977,0.708719458319428
"Measles","Maryland",1998,37,0,5203189,0,0
"Measles","Maryland",2001,46,3,5343114,0.0561470333591984,0.0634705594495286
"Measles","Massachusetts",1928,51,41371,4199445,985.153990586851,1004.47073550032
"Measles","Massachusetts",1929,52,14861,4227526,351.529476104937,351.529476104937
"Measles","Massachusetts",1930,52,26787,4249614,630.339602608613,630.339602608613
"Measles","Massachusetts",1931,52,16431,4265262,385.228386908002,385.228386908002
"Measles","Massachusetts",1932,52,19727,4275397,461.407443566059,461.407443566059
"Measles","Massachusetts",1933,52,15067,4281316,351.92450171863,351.92450171863
"Measles","Massachusetts",1934,52,44749,4284343,1044.47753132744,1044.47753132744
"Measles","Massachusetts",1935,52,12453,4285809,290.563578544914,290.563578544914
"Measles","Massachusetts",1936,50,26731,4287055,623.528272905293,648.469403821505
"Measles","Massachusetts",1937,50,20846,4289419,485.986563681468,505.426026228727
"Measles","Massachusetts",1938,52,10044,4294246,233.894378663914,233.894378663914
"Measles","Massachusetts",1939,50,23746,4302889,551.86178402464,573.936255385626
"Measles","Massachusetts",1940,48,21541,4316721,499.013024005953,540.597442673115
"Measles","Massachusetts",1941,48,20807,4336784,479.779486365934,519.761110229762
"Measles","Massachusetts",1942,50,24688,4362700,565.888096820776,588.523620693607
"Measles","Massachusetts",1943,47,32022,4393741,728.809458727767,806.342379869019
"Measles","Massachusetts",1944,47,18168,4429170,410.189719518555,453.826923722657
"Measles","Massachusetts",1945,48,7841,4468244,175.482807116174,190.106374375855
"Measles","Massachusetts",1946,52,35880,4510195,795.531013625797,795.531013625797
"Measles","Massachusetts",1947,50,11573,4554235,254.11512581147,264.279730843929
"Measles","Massachusetts",1948,44,31548,4599542,685.894378179393,810.602446939282
"Measles","Massachusetts",1949,52,26401,4645264,568.34229443149,568.34229443149
"Measles","Massachusetts",1950,51,12405,4690514,264.469949348835,269.655634630184
"Measles","Massachusetts",1951,49,14499,4734601,306.234886530037,324.98396121555
"Measles","Massachusetts",1952,49,43721,4777746,915.096784132099,971.123117854473
"Measles","Massachusetts",1953,48,3281,4820413,68.0647073186468,73.7367662618673
"Measles","Massachusetts",1954,52,23325,4863084,479.633911320471,479.633911320471
"Measles","Massachusetts",1955,49,46745,4906262,952.762000887845,1011.09436828914
"Measles","Massachusetts",1956,51,3522,4950465,71.1448318491293,72.5398285520534
"Measles","Massachusetts",1957,51,10945,4996229,219.065218988161,223.360615438909
"Measles","Massachusetts",1958,50,35819,5044112,710.115080711927,738.519683940404
"Measles","Massachusetts",1959,48,6305,5094694,123.756205966443,134.069223130313
"Measles","Massachusetts",1960,51,21703,5148578,421.533868186517,429.799238150958
"Measles","Massachusetts",1961,50,21735,5206095,417.491421113138,434.191077957663
"Measles","Massachusetts",1962,52,26910,5266371,510.978053008419,510.978053008419
"Measles","Massachusetts",1963,48,4495,5328184,84.3627021889634,91.3929273713771
"Measles","Massachusetts",1964,51,7407,5390254,137.414674707351,140.10908009377
"Measles","Massachusetts",1965,52,19505,5451239,357.808564254842,357.808564254842
"Measles","Massachusetts",1966,51,831,5509739,15.0823841201915,15.3781171421561
"Measles","Massachusetts",1967,52,416,5564299,7.4762337537936,7.4762337537936
"Measles","Massachusetts",1968,52,552,5613418,9.83358089491999,9.83358089491999
"Measles","Massachusetts",1969,49,371,5655560,6.55991625939783,6.96154378548341
"Measles","Massachusetts",1970,51,905,5689170,15.9074170748984,16.2193272136219
"Measles","Massachusetts",1971,50,466,5713201,8.15654831678423,8.4828102494556
"Measles","Massachusetts",1972,49,1270,5728661,22.1692294237694,23.5265291844083
"Measles","Massachusetts",1973,51,3993,5737120,69.5993808740274,70.9640746166554
"Measles","Massachusetts",1974,50,409,5740187,7.1252034123627,7.41021154885721
"Measles","Massachusetts",1975,43,157,5739494,2.73543277508435,3.30796521638108
"Measles","Massachusetts",1976,46,43,5736681,0.749562334039491,0.847331334131598
"Measles","Massachusetts",1977,39,705,5733391,12.2963879491212,16.3951839321616
"Measles","Massachusetts",1978,43,315,5731261,5.4961726572913,6.64653437625925
"Measles","Massachusetts",1979,34,27,5731930,0.471045529167314,0.720422574020597
"Measles","Massachusetts",1980,38,58,5737037,1.01097482899274,1.38343923967427
"Measles","Massachusetts",1981,36,61,5747853,1.0612658326509,1.53293953605131
"Measles","Massachusetts",1982,40,5,5764133,0.0867433142156852,0.112766308480391
"Measles","Massachusetts",1983,39,8,5785257,0.138282534380063,0.184376712506751
"Measles","Massachusetts",1984,31,85,5810610,1.46284125074648,2.45379822705861
"Measles","Massachusetts",1985,34,81,5839576,1.38708700768686,2.12142718822696
"Measles","Massachusetts",1986,41,37,5871532,0.630159215686809,0.799226322334489
"Measles","Massachusetts",1987,35,65,5905847,1.10060419783987,1.63518337964781
"Measles","Massachusetts",1988,48,5,5941875,0.0841485221415799,0.0911608989867115
"Measles","Massachusetts",1989,35,108,5978960,1.80633421196997,2.68369654349825
"Measles","Massachusetts",1990,38,32,6016425,0.5318773191721,0.727832120972347
"Measles","Massachusetts",1991,35,43,6053672,0.710312682946813,1.05532170037812
"Measles","Massachusetts",1992,42,21,6090458,0.344801655310652,0.426897287527473
"Measles","Massachusetts",1993,36,18,6126630,0.293799364414042,0.424376859709171
"Measles","Massachusetts",1994,38,6,6162030,0.0973705093938199,0.133243854959964
"Measles","Massachusetts",1995,44,4,6196500,0.0645525699991931,0.0762894009081373
"Measles","Massachusetts",1996,48,12,6229876,0.192620206244875,0.208671890098615
